2024-05-22 09:50:28.311 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 09:50:28.860 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 09:50:28.863 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 09:50:30.536 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 09:50:30.538 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 09:50:38.376 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 09:50:38.379 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 09:51:05.682 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 09:51:05.684 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 09:57:39.891 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 09:57:39.896 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 09:57:44.699 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 09:57:44.702 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 09:57:45.778 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 09:57:45.779 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 09:57:46.386 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 09:57:46.388 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 09:57:47.025 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 09:57:47.028 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:01:30.648 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:01:30.650 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:01:31.088 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:01:31.091 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:01:31.490 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:01:31.491 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:01:31.933 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:01:31.935 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:01:32.383 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:01:32.384 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:06:04.304 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:06:04.306 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:06:04.698 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:06:04.700 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:06:05.267 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:06:05.268 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:06:14.228 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:06:14.230 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:06:14.712 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:06:14.715 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:06:15.126 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:06:15.127 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:06:15.610 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:06:15.612 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:06:16.050 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:06:16.052 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:06:34.149 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:06:34.150 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:06:35.795 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:06:35.796 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:06:36.149 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:06:36.150 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:07:04.603 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:07:04.604 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 10:07:05.048 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 10:07:05.049 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 12:30:41.365 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 12:30:41.368 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 12:31:06.516 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 12:31:06.520 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 12:31:07.129 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 12:31:07.131 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 12:31:07.560 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 12:31:07.562 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 12:31:07.986 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 12:31:07.988 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 12:31:08.691 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 12:31:08.693 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:33:03.464 ERROR 17088 --- [http-nio-8080-exec-10] o.e.b.common.handler.GlobalExceptionHandler - 用户名或密码错误
2024-05-22 14:33:09.933 ERROR 17088 --- [http-nio-8080-exec-9] o.e.b.common.handler.GlobalExceptionHandler - 用户名或密码错误
2024-05-22 14:34:13.637 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:13.640 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:34:16.103 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:16.105 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
